Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Network Segment,IDS/IPS Alerts,anomaly
2,312,1,1,0,10.34,1,0,1,0,2,1,0,1
0,829,1,2,0,96.94,1,1,1,2,1,0,0,1
2,849,1,0,0,84.73,0,1,0,0,0,1,0,1
0,446,1,1,0,53.09,0,1,0,1,2,0,1,1
1,729,1,0,0,70.69,0,1,0,2,0,0,1,1
1,1498,1,1,1,41.83,1,0,1,2,2,1,1,1
0,815,1,1,1,42.62,0,2,0,1,1,2,0,1
2,321,0,2,0,4.0,0,0,0,1,1,0,1,1
2,1091,1,1,0,31.08,0,2,0,1,0,2,0,1
1,206,0,0,1,66.48,1,0,0,2,0,0,0,1
0,1411,1,1,0,97.91,0,0,0,0,1,2,0,1
0,1134,1,1,0,68.13,0,2,1,0,0,1,1,1
2,834,1,0,0,34.07,1,1,0,2,1,1,0,1
0,556,0,1,1,67.77,0,1,1,0,1,2,1,1
0,695,0,2,0,76.33,0,2,0,0,0,2,1,1
0,367,0,1,1,78.15,0,1,1,2,2,2,0,1
2,433,1,2,1,22.69,1,0,0,0,0,2,0,1
2,844,0,0,1,74.67,0,1,0,0,2,1,0,1
0,256,0,2,0,69.78,1,1,1,2,2,2,0,1
0,824,1,2,0,11.82,1,0,0,1,1,1,0,1
1,1199,0,0,0,80.58,0,1,1,2,0,2,1,1
0,1352,1,2,0,76.84,1,2,1,2,0,1,1,1
2,589,0,0,1,38.32,0,0,1,2,0,0,0,1
2,435,1,1,0,67.88,0,2,0,0,0,0,1,1
1,183,1,0,1,5.8,0,1,0,1,1,1,0,1
2,515,1,0,0,41.26,1,2,1,0,1,0,1,1
1,746,0,0,1,0.83,0,1,1,2,1,1,0,1
0,829,1,1,0,62.48,0,2,0,0,2,1,0,1
1,1360,0,0,0,82.82,0,2,1,1,0,2,0,1
1,204,0,0,1,16.7,0,1,0,2,1,0,0,1
2,1054,1,2,1,31.54,0,1,1,0,0,1,0,1
0,585,0,1,0,12.42,1,2,1,2,2,2,1,1
1,884,1,2,1,30.77,0,1,1,1,0,0,1,1
2,1160,0,1,1,88.76,0,2,0,2,0,0,0,1
0,853,1,1,1,35.13,0,0,1,2,0,2,0,1
1,285,0,2,0,31.87,1,2,0,0,1,2,0,1
0,640,1,0,0,55.39,0,2,1,0,0,1,0,1
0,784,0,1,0,58.7,0,1,0,1,2,0,0,1
0,966,0,2,0,37.9,0,0,1,0,2,2,0,1
2,483,1,1,0,0.89,1,0,0,2,1,2,0,1
2,1216,1,1,1,76.47,1,1,0,0,2,0,1,1
1,618,1,2,0,74.99,0,0,0,2,1,2,0,1
0,1236,0,0,0,48.31,0,1,0,0,1,1,1,1
2,269,0,0,1,77.48,1,1,0,0,2,0,0,1
1,542,1,2,1,48.35,1,0,1,2,0,1,1,1
0,1394,0,1,0,14.23,1,1,1,0,0,1,0,1
2,1149,0,2,0,64.96,0,2,1,0,1,0,0,1
0,599,1,1,0,26.34,0,0,1,1,1,2,0,1
0,1161,0,2,1,62.71,0,2,1,2,1,1,1,1
0,930,1,1,1,44.47,1,2,1,0,2,0,1,1
1,1318,0,2,0,28.15,0,1,1,1,0,0,0,1
2,831,0,0,1,51.24,0,2,0,1,1,0,0,1
0,297,1,0,0,32.58,1,0,0,2,0,0,0,-1
2,1237,0,1,0,69.82,0,1,0,0,2,0,0,1
2,444,1,1,0,25.2,0,1,1,0,2,1,1,1
2,1099,1,0,0,10.46,1,2,1,2,2,0,1,1
0,1314,0,0,0,86.93,0,0,1,1,0,1,0,1
0,710,1,2,1,4.19,0,1,0,0,1,2,0,1
2,1289,1,0,1,61.11,0,1,1,1,0,1,0,1
2,1338,0,2,1,3.59,0,1,0,2,0,0,1,-1
0,353,0,0,1,12.58,1,2,0,2,1,1,0,1
1,1393,0,2,0,75.8,1,1,1,0,2,2,1,1
2,1266,1,2,1,1.94,1,0,0,1,2,2,1,-1
1,714,1,0,0,85.19,0,1,0,0,0,2,0,1
1,1300,1,2,1,8.71,0,1,0,2,1,0,1,1
2,1325,0,1,1,81.57,1,1,0,2,0,2,0,1
1,1052,1,1,0,81.12,0,0,1,2,2,2,1,1
0,625,0,2,1,74.1,0,0,1,1,2,0,0,1
0,438,1,0,0,99.32,0,2,0,0,0,0,0,-1
2,479,1,0,0,69.79,1,2,1,2,2,2,0,1
1,694,0,1,1,71.67,0,0,1,0,0,0,1,1
1,204,1,2,0,89.17,1,0,0,2,1,0,1,1
0,725,1,1,1,64.5,1,2,0,1,2,2,1,1
1,562,1,0,0,15.47,1,2,1,0,0,2,1,1
0,456,0,1,0,27.67,0,2,0,2,1,1,1,1
0,1106,0,0,0,8.03,0,0,1,0,2,2,0,-1
1,1434,0,0,1,28.0,0,0,1,1,1,2,1,1
0,164,0,2,1,10.77,0,1,0,2,0,0,0,1
1,1490,0,1,0,79.42,0,0,0,1,2,0,0,1
0,1278,1,0,0,13.27,0,0,0,1,2,1,1,1
0,678,1,1,1,30.02,1,2,1,1,0,2,1,1
0,995,1,0,0,48.34,1,0,0,0,0,1,1,1
0,307,0,0,0,52.51,0,2,0,1,2,2,0,1
0,1013,1,0,0,10.01,1,0,1,1,0,0,1,1
0,1011,1,1,0,43.21,1,1,0,2,0,0,1,1
1,826,0,1,0,97.14,0,0,1,0,2,1,0,1
0,858,1,1,1,57.34,1,1,1,2,0,1,1,1
2,237,1,2,0,95.59,1,1,0,2,2,0,0,1
0,706,1,2,0,59.19,0,0,0,0,1,1,0,1
2,1425,1,1,0,17.88,0,1,0,0,1,2,1,1
2,637,0,1,0,37.34,0,1,1,2,2,0,0,1
1,121,1,1,0,5.8,1,0,1,2,0,0,1,1
0,1009,1,1,0,51.15,1,2,1,0,2,0,1,1
1,1161,1,0,1,81.07,1,1,0,2,0,2,1,1
1,781,1,2,0,52.03,0,1,1,0,1,1,0,1
0,485,1,2,1,4.48,1,1,0,2,1,0,1,1
2,249,1,2,0,1.77,0,2,0,2,2,0,1,-1
1,1340,1,0,1,91.86,0,0,0,1,1,1,0,1
1,496,0,2,1,79.55,0,2,1,0,0,1,1,1
2,770,0,0,0,84.21,1,1,1,1,1,0,1,1
1,98,0,2,0,30.9,0,1,0,2,2,0,1,1
1,1319,0,2,0,97.72,0,0,0,0,0,1,0,-1
2,603,1,0,0,21.72,0,1,1,1,2,2,1,1
1,1119,1,0,1,20.42,0,1,0,0,2,1,0,1
2,928,1,1,0,99.94,0,1,1,1,2,1,1,1
0,635,0,1,0,49.88,1,0,1,2,1,2,0,1
0,904,1,1,1,92.4,1,0,1,2,1,2,0,1
0,123,1,1,0,32.43,1,2,0,0,2,0,1,-1
2,1339,1,1,0,92.16,1,1,1,2,2,0,1,1
0,1022,0,0,1,56.49,0,0,1,2,2,0,0,-1
0,1320,1,0,1,88.41,0,2,1,1,1,2,1,1
0,966,0,1,0,7.29,1,2,1,0,2,2,0,1
2,669,1,2,0,69.68,0,0,0,0,1,0,1,1
2,540,1,0,0,85.41,0,0,0,0,1,1,0,1
0,497,0,0,1,90.41,1,1,1,1,2,2,1,1
0,1087,0,0,0,67.87,0,0,0,0,2,0,1,-1
0,1233,1,1,0,76.74,0,1,0,1,0,1,0,1
2,583,1,0,1,44.58,1,2,0,1,0,0,1,1
2,486,0,2,0,64.81,0,1,0,0,0,1,0,1
1,1070,0,2,0,71.96,1,0,0,2,1,1,0,1
1,160,0,0,0,23.33,1,1,1,0,2,2,1,1
2,1417,1,0,0,93.76,1,1,0,2,0,2,1,-1
1,1082,1,0,1,12.73,0,0,1,2,0,0,0,1
0,1095,0,0,0,40.75,0,1,0,2,2,1,0,1
0,1097,0,1,0,27.64,0,0,1,0,2,2,0,1
1,230,1,2,0,3.87,0,2,0,2,0,2,0,-1
1,709,1,0,0,65.69,1,1,1,1,0,0,1,1
1,1181,0,1,0,41.02,0,1,0,0,2,0,0,1
2,943,1,2,0,81.09,0,0,1,0,0,2,1,1
0,1452,0,2,1,54.38,0,1,1,1,1,2,1,1
2,89,1,1,1,48.69,1,0,0,2,0,1,1,1
2,758,0,0,1,81.27,1,0,0,2,1,2,0,1
2,378,1,2,0,80.18,0,1,1,0,0,0,1,1
1,306,1,2,0,17.69,0,2,0,0,0,2,0,1
2,286,0,0,1,43.7,1,0,1,1,2,1,1,1
0,776,0,2,0,61.79,1,0,0,1,0,0,0,1
2,789,0,2,0,78.63,1,2,0,2,2,2,1,1
0,805,0,0,0,73.3,0,1,1,1,1,0,1,1
0,1407,1,0,0,14.26,1,0,0,1,2,1,1,1
1,996,0,1,0,79.55,1,1,0,2,1,2,1,1
1,860,0,1,1,72.62,0,2,0,0,1,2,0,1
0,921,1,1,0,35.6,0,1,1,0,0,0,1,1
0,1173,0,2,0,17.14,1,1,0,2,1,1,1,1
2,354,0,0,1,12.24,1,2,1,1,2,2,0,1
0,869,1,2,0,15.12,1,1,0,0,0,0,0,1
1,201,0,0,0,30.41,1,2,0,2,1,2,0,1
0,1322,0,1,1,20.87,0,0,1,2,1,0,0,1
1,855,1,1,1,90.51,1,2,1,2,2,0,0,1
1,749,0,0,1,86.88,1,2,1,1,0,2,0,1
0,1150,0,0,0,66.47,1,1,1,0,1,0,0,1
0,257,0,0,1,84.12,1,2,0,0,1,0,0,1
0,283,1,0,1,55.23,0,0,0,0,1,2,1,1
2,69,1,0,0,79.1,0,2,0,0,2,1,1,-1
0,992,0,1,0,88.75,0,1,1,2,0,2,0,1
0,746,0,2,1,57.39,0,0,1,0,2,2,1,1
2,808,0,0,0,95.58,1,2,1,1,2,2,0,1
2,633,1,1,1,10.77,0,2,0,1,2,1,0,1
2,1223,0,2,1,40.15,1,1,1,2,0,2,1,1
1,135,0,0,1,87.38,1,1,0,1,2,2,1,1
2,1342,0,2,1,81.03,0,0,1,0,0,0,1,-1
1,616,0,0,1,63.19,1,0,0,1,0,2,0,1
2,837,0,1,1,16.26,0,1,0,1,1,0,0,1
1,128,1,2,0,84.68,0,1,0,0,0,1,0,1
0,804,0,0,1,37.59,0,1,0,0,1,1,1,1
2,1012,1,2,1,35.18,0,1,0,1,0,2,0,1
0,1194,1,0,1,85.44,0,2,0,2,0,2,1,1
1,676,0,0,1,0.67,1,2,1,1,1,1,0,1
0,1245,1,0,0,90.45,0,1,1,1,2,1,0,1
0,226,0,1,0,13.17,1,0,0,1,2,1,0,1
0,227,0,0,0,8.92,0,0,1,2,2,0,0,-1
2,1471,0,2,0,60.3,0,0,0,0,0,2,0,-1
2,703,1,2,1,35.03,0,0,1,0,2,1,1,1
0,646,0,2,1,6.97,0,1,1,1,1,0,1,1
1,345,0,0,0,59.88,1,1,1,0,2,1,1,1
1,536,0,1,0,44.26,1,2,0,2,1,1,1,1
2,907,0,2,1,51.24,1,2,0,0,0,2,1,1
1,1072,1,2,0,34.17,0,0,1,2,2,1,1,1
1,85,0,1,0,52.13,1,1,1,1,2,1,1,1
0,174,0,2,0,16.1,1,1,1,1,1,1,1,1
0,389,1,0,0,9.99,0,1,0,2,0,0,1,-1
1,560,1,0,0,62.78,1,2,1,0,1,0,1,1
2,992,1,0,0,71.69,1,1,1,1,2,2,0,1
2,163,1,2,0,4.59,0,0,0,1,0,1,1,1
0,220,0,1,0,37.24,0,0,1,2,0,1,1,1
2,163,0,2,1,93.56,1,1,1,1,2,0,1,1
0,255,1,1,1,1.45,0,2,1,2,0,2,1,-1
1,562,1,1,0,71.31,0,1,0,1,0,2,0,1
2,804,0,2,0,68.61,0,1,0,1,2,2,0,1
1,461,1,2,1,77.05,0,0,0,1,0,1,0,1
1,1183,1,0,0,20.56,1,1,1,1,2,2,0,1
1,816,1,2,0,98.8,1,1,0,2,0,2,0,1
2,341,0,2,0,27.81,1,0,1,0,1,0,1,1
1,1122,0,1,0,88.23,1,1,0,2,1,2,0,1
1,1324,1,0,1,82.24,1,2,1,1,0,2,0,1
0,362,0,0,1,61.42,1,0,1,2,1,2,0,1
2,1285,0,2,0,22.28,1,2,0,1,1,1,0,1
0,460,0,2,1,24.69,1,1,0,1,1,0,1,1
2,106,1,1,1,43.95,1,0,0,1,2,2,1,1
2,943,1,1,1,84.17,0,0,1,2,2,0,1,1
0,179,1,0,1,32.35,1,0,1,2,2,0,0,-1
2,756,1,2,1,40.84,1,0,1,0,1,1,0,1
1,288,0,1,1,66.1,1,0,1,2,2,0,0,1
0,376,1,2,0,92.43,0,2,0,1,0,2,0,1
0,219,1,2,1,4.93,1,0,0,2,0,2,1,-1
1,1113,0,0,1,74.55,1,1,1,2,0,2,1,1
2,682,1,1,1,45.66,0,0,0,1,1,0,1,1
2,601,1,2,1,72.58,1,2,0,0,2,2,1,1
0,385,0,0,1,85.86,1,2,0,2,2,2,0,-1
1,1394,1,1,1,65.89,0,2,0,1,2,1,1,1
0,295,0,2,1,60.67,0,2,1,2,2,2,0,-1
2,549,0,1,0,42.17,0,2,1,0,2,1,0,1
1,1070,1,0,0,87.5,1,0,1,2,1,2,0,1
2,1025,1,0,1,44.94,0,2,0,2,1,1,1,1
1,437,1,1,1,48.43,1,2,1,1,2,1,0,1
1,1262,1,2,1,32.9,0,2,1,1,2,0,0,1
1,1189,0,1,0,56.51,0,0,0,2,2,0,0,1
2,910,1,1,1,64.58,1,1,0,2,0,0,1,1
1,1099,0,1,1,47.77,1,1,1,1,2,2,1,1
2,785,1,1,1,2.89,1,2,0,0,2,1,0,1
2,199,1,0,1,4.3,0,1,1,2,0,1,1,-1
1,972,0,2,0,98.43,1,1,1,0,2,1,0,1
1,1396,1,0,1,85.85,0,2,1,1,0,0,0,1
2,1002,1,1,0,36.88,1,1,0,2,0,0,0,1
2,428,1,2,0,95.17,1,1,1,0,1,1,0,1
0,181,0,2,1,75.09,1,2,1,2,1,2,1,1
1,928,1,2,1,27.94,0,1,1,0,1,0,1,1
2,1340,0,0,1,64.34,1,1,0,1,2,2,0,1
0,136,1,2,0,76.74,1,1,1,0,2,0,1,1
0,1371,0,0,0,14.49,1,1,0,0,0,1,1,1
1,394,0,2,0,61.13,1,0,0,1,1,2,1,1
0,772,1,2,0,78.94,0,0,0,0,2,0,0,-1
0,281,1,2,0,87.5,1,0,1,2,2,0,1,1
1,567,0,2,1,1.74,1,0,1,2,1,2,0,1
2,1355,0,1,1,90.57,0,0,1,1,1,0,1,1
0,1248,1,1,1,55.43,1,0,0,0,0,2,1,1
1,1119,0,0,0,53.54,1,2,1,0,2,0,0,1
1,178,1,1,0,24.23,1,0,1,2,1,1,0,1
1,614,1,2,0,56.5,0,1,1,2,2,2,0,1
1,1398,0,0,1,14.84,1,0,1,1,1,1,1,1
1,1477,0,1,1,13.89,1,0,0,1,0,0,0,-1
1,1126,1,2,1,94.91,1,1,1,0,1,2,1,1
0,1056,0,1,1,25.6,0,1,0,2,1,1,0,1
1,200,0,1,1,14.27,1,2,1,2,0,1,1,1
1,967,0,1,0,52.16,0,1,0,2,0,2,0,1
0,867,0,1,1,22.64,0,0,1,0,0,2,0,1
0,1171,0,2,0,8.78,1,1,1,2,2,2,1,-1
2,974,1,2,0,49.77,1,1,0,0,2,1,1,1
0,923,1,1,0,61.53,1,2,1,1,0,2,1,1
1,1475,0,2,1,97.26,0,2,0,0,2,1,0,1
1,916,1,0,0,87.95,0,2,1,0,0,2,0,1
0,471,0,0,0,5.36,1,1,1,1,0,2,0,1
0,932,0,0,0,67.34,1,2,0,2,2,2,0,1
2,742,1,2,1,88.98,1,0,0,1,1,2,1,1
2,1374,1,0,0,6.06,0,2,1,2,1,1,0,1
0,1463,0,2,1,66.27,1,1,0,1,0,2,1,1
1,499,0,0,1,91.35,1,2,1,0,2,2,1,1
1,822,1,0,0,37.48,0,2,0,0,2,0,0,1
2,929,1,0,1,63.63,1,2,0,1,0,1,0,1
2,777,0,0,0,68.31,0,0,0,2,2,0,1,1
2,246,1,1,0,91.55,1,1,1,0,0,0,1,1
0,964,1,1,1,43.35,0,2,1,2,1,1,0,1
2,778,0,2,1,66.72,0,2,0,0,0,0,1,1
2,270,1,1,1,38.44,0,2,1,0,2,2,0,1
2,245,1,0,1,23.5,0,1,1,2,2,0,1,1
2,973,1,1,1,5.38,1,0,1,0,0,0,0,1
2,263,1,1,0,38.53,1,0,0,1,0,2,1,1
2,818,0,0,1,76.14,0,0,0,1,1,1,0,1
0,1451,1,1,0,5.45,0,0,0,2,2,2,0,-1
1,1236,0,2,0,63.48,1,2,0,2,1,1,0,1
2,361,0,2,1,25.16,0,0,0,2,2,1,1,1
2,966,1,2,1,53.47,1,2,1,0,0,1,0,1
0,1404,1,0,0,37.37,0,1,0,0,1,2,0,1
2,478,0,1,1,12.69,0,1,1,0,1,1,0,1
2,274,1,1,0,29.67,0,0,1,1,2,0,0,1
1,445,1,2,0,41.31,0,1,0,2,2,1,0,1
2,595,0,2,1,53.71,1,0,1,0,1,0,0,1
2,1158,1,0,0,44.14,0,1,1,0,1,1,0,1
0,1041,1,0,1,96.57,0,0,0,2,2,2,1,-1
2,1470,0,0,1,64.66,1,1,0,1,0,1,1,1
1,1380,0,2,0,70.96,0,0,0,0,0,2,1,1
0,442,0,2,0,9.31,1,0,0,0,1,2,0,1
1,166,1,0,1,98.85,0,1,1,1,1,1,1,1
2,1096,0,0,0,71.84,0,2,0,0,2,0,1,1
2,1327,0,0,0,5.54,0,2,1,0,2,0,1,-1
1,1288,1,0,1,91.36,1,1,0,0,1,2,0,1
0,250,1,0,1,74.84,0,0,1,2,0,2,0,-1
2,305,1,1,1,61.64,1,2,0,2,2,0,0,1
2,347,1,2,0,12.63,1,0,0,2,2,2,1,1
0,346,1,2,0,97.57,1,0,1,1,0,2,1,1
2,166,1,0,0,34.26,0,2,1,2,0,2,0,-1
1,1373,0,2,0,68.76,0,2,1,2,1,1,0,1
2,148,0,0,1,34.25,0,0,1,0,1,1,0,1
0,1049,0,0,0,64.46,0,2,0,0,0,2,1,1
2,840,1,2,0,56.21,0,2,1,1,1,2,0,1
0,1140,0,0,0,82.14,0,0,1,1,1,2,0,1
0,321,0,1,1,21.91,0,2,1,0,2,2,1,1
0,1099,1,2,1,44.31,0,1,0,0,1,1,1,1
0,626,1,1,1,74.73,1,0,1,2,2,0,0,1
1,935,0,0,0,25.59,0,2,0,2,0,2,0,1
2,1212,1,2,0,39.55,0,0,1,0,2,2,1,1
2,318,1,2,0,65.45,0,1,0,0,1,1,0,1
0,1379,1,1,0,30.87,0,2,0,0,1,0,0,1
1,469,0,0,1,98.62,0,0,1,1,1,0,1,1
0,1025,1,0,0,17.93,1,0,1,2,2,2,0,-1
0,1312,0,2,1,64.53,0,2,0,1,1,2,0,1
0,909,1,1,1,52.75,0,2,0,2,2,2,1,1
2,982,0,1,1,80.81,0,2,0,1,0,1,1,1
0,698,0,2,0,21.89,0,1,0,2,1,1,0,1
1,200,1,2,1,36.84,1,0,1,1,0,0,1,1
2,758,1,1,1,91.74,0,0,0,0,2,2,1,1
2,351,1,1,1,32.23,1,1,0,2,1,2,1,1
0,894,0,2,1,40.08,0,1,1,1,0,1,0,1
0,370,1,1,0,90.03,0,0,1,2,0,0,0,-1
2,1462,1,1,1,0.77,0,0,0,2,2,2,0,-1
0,1491,0,0,0,10.43,0,2,1,2,2,0,1,-1
2,436,1,0,0,42.09,0,1,0,2,2,1,1,1
2,140,0,0,0,48.17,1,0,0,0,1,1,0,1
2,1163,1,2,0,6.92,0,0,1,2,0,1,1,1
2,1439,1,1,1,55.91,0,0,1,1,2,1,1,1
1,1068,0,2,0,96.27,1,1,1,1,0,2,0,1
1,457,1,0,1,88.18,0,2,1,2,0,1,0,-1
2,337,1,2,1,19.3,0,1,0,0,2,0,0,1
2,302,0,1,1,37.62,1,1,0,2,0,1,1,1
0,1061,1,2,1,74.24,1,2,0,2,0,2,1,1
2,1092,1,1,1,24.62,1,2,1,2,1,2,0,1
2,144,0,2,0,61.59,0,2,0,2,1,1,1,1
0,827,1,0,0,76.37,1,0,0,0,2,2,0,1
2,129,1,1,0,70.17,1,2,0,1,1,2,1,1
0,510,1,0,1,79.27,1,1,1,1,0,0,1,1
2,117,1,2,0,64.98,0,0,0,2,1,1,1,1
1,123,1,1,0,66.7,0,1,1,2,2,0,0,1
0,1145,1,1,1,59.24,0,0,0,1,0,1,0,1
1,1018,0,2,1,28.63,0,2,0,2,0,0,1,1
1,888,1,2,0,62.83,0,2,1,0,0,2,0,1
1,969,0,1,1,28.25,0,1,1,1,2,2,1,1
0,1388,1,2,1,45.45,0,1,0,1,2,0,1,1
2,1184,0,1,1,1.34,0,2,0,1,1,1,1,1
2,351,0,0,0,81.02,1,1,0,2,2,0,0,1
0,1059,1,1,0,85.59,1,0,0,0,2,2,1,1
1,1186,1,2,1,81.87,1,0,0,0,0,2,1,1
0,819,1,2,1,47.48,0,2,0,1,1,0,1,1
1,700,1,0,0,35.99,1,1,1,2,1,0,0,1
1,1284,1,2,0,59.42,0,1,1,0,1,1,1,1
1,533,0,0,1,65.04,1,0,1,1,0,2,0,1
1,977,0,1,1,6.06,1,2,0,1,2,2,1,1
0,118,0,1,0,48.97,1,0,1,2,1,2,1,1
1,319,0,0,0,69.53,1,1,0,1,0,0,0,1
1,1074,1,1,1,57.24,0,0,1,1,2,2,0,1
0,180,1,1,1,84.29,0,2,0,0,0,0,0,-1
2,1382,0,0,1,90.51,0,2,0,1,2,0,1,1
1,1338,1,2,1,30.3,0,2,1,1,2,1,1,1
2,1473,1,2,0,3.92,1,2,0,1,1,0,0,-1
2,1308,0,1,0,25.51,0,1,0,2,0,2,0,1
0,285,1,2,1,49.6,1,2,0,2,0,0,1,1
0,392,0,0,1,2.34,1,1,0,2,2,1,0,1
2,1220,0,2,1,94.16,0,2,0,2,1,2,0,1
2,1229,0,2,0,73.42,1,1,1,1,2,2,1,1
1,212,0,1,1,6.9,0,1,0,2,2,2,1,1
0,397,1,0,1,79.07,0,2,1,0,1,0,0,1
0,872,0,1,1,51.71,0,0,1,0,2,1,1,1
2,339,1,2,1,3.83,1,1,0,2,1,0,0,1
2,855,0,1,1,20.13,1,1,1,1,0,1,0,1
2,730,1,2,1,20.49,0,0,0,2,0,1,0,1
0,254,1,1,1,52.36,1,2,1,2,1,0,1,1
0,417,1,1,0,27.59,0,2,0,0,0,1,0,1
2,1022,1,2,1,39.3,1,1,0,1,2,0,1,1
0,414,1,1,0,83.12,0,2,0,2,0,0,1,1
2,1487,0,1,0,11.71,0,2,1,1,2,2,1,1
1,285,1,0,1,11.88,1,2,0,2,1,1,1,1
0,198,0,0,1,52.18,1,0,1,0,1,0,1,1
1,272,0,0,0,39.65,1,2,0,2,0,1,0,1
2,1211,0,2,0,73.4,0,2,1,1,2,2,1,1
0,874,1,2,0,36.29,1,0,1,2,1,2,1,1
0,968,1,2,1,93.56,0,2,0,2,2,0,0,-1
2,755,1,0,0,12.91,0,1,0,1,0,1,0,1
1,1394,1,2,0,17.48,0,1,0,0,2,0,1,1
2,245,1,0,1,24.61,0,1,1,2,2,1,0,1
2,883,1,2,1,82.85,1,2,1,0,2,1,0,1
1,446,0,0,0,62.91,0,2,0,1,2,2,1,1
1,982,0,0,0,31.78,0,0,1,0,2,1,0,1
2,821,1,1,1,73.41,0,1,1,2,2,2,0,1
0,163,0,0,0,26.44,0,0,1,1,0,1,1,1
1,264,1,2,0,88.97,1,0,1,0,1,0,0,1
1,894,1,1,1,23.8,1,0,0,1,2,2,1,1
0,1330,1,2,0,59.17,0,1,0,1,1,2,1,1
1,1025,0,1,0,90.97,1,0,1,1,1,0,1,1
2,272,1,0,0,19.22,0,0,0,2,2,1,1,1
2,833,1,0,0,21.7,0,1,0,0,2,2,1,1
2,380,1,1,1,83.59,1,1,1,2,1,0,0,1
1,503,0,0,0,64.91,0,1,1,2,2,2,1,1
1,1385,1,0,1,50.34,1,2,0,1,0,0,1,1
0,691,0,2,0,0.25,0,1,0,2,1,2,1,1
2,188,0,0,1,43.13,1,1,0,0,2,0,0,1
1,1384,1,0,0,84.44,0,2,1,0,1,1,1,1
1,390,0,2,1,98.17,0,1,1,0,0,0,1,1
0,1469,0,1,0,12.88,1,0,1,1,0,2,1,-1
1,450,0,2,1,15.39,0,2,1,2,1,0,1,1
1,389,1,0,1,94.21,0,1,0,2,0,2,1,1
2,396,1,0,0,1.15,1,2,0,1,2,2,0,1
0,574,0,1,0,95.06,1,2,0,1,2,1,0,1
1,1307,1,1,1,38.77,0,0,0,1,0,1,1,1
0,1390,1,1,1,27.06,1,0,1,2,1,0,1,1
1,272,1,0,0,49.67,1,2,0,0,2,0,0,1
2,296,1,2,1,74.11,0,2,0,2,2,2,0,-1
0,946,0,1,0,42.3,0,1,1,0,1,0,0,1
2,1438,1,1,1,92.16,1,2,1,2,2,2,1,-1
0,970,1,0,0,6.89,0,0,1,1,0,0,0,1
1,1210,0,1,1,16.17,1,1,1,1,2,1,0,1
2,774,1,0,0,79.16,0,0,0,1,1,2,1,1
0,1284,0,0,1,62.23,1,0,0,1,1,0,1,1
1,289,0,0,1,87.78,1,2,1,1,2,1,0,1
0,854,1,0,0,35.75,1,1,0,1,2,2,1,1
2,367,0,2,0,55.65,0,2,1,1,0,0,0,1
2,406,0,2,0,95.21,1,0,1,1,0,0,0,1
1,1137,1,0,0,26.87,0,2,1,2,1,0,0,1
2,283,0,1,0,67.23,0,0,0,2,1,2,1,1
1,1108,0,1,0,55.58,0,1,0,1,0,1,1,1
1,64,0,1,1,73.3,1,0,0,0,0,2,1,1
0,1379,1,0,1,61.13,0,1,1,0,0,0,1,1
0,173,0,1,0,91.47,0,1,1,1,2,2,0,1
0,531,0,0,0,86.98,1,0,1,2,1,1,1,1
2,1459,1,2,0,87.81,0,0,1,1,0,2,1,-1
1,676,1,0,1,90.0,1,0,0,1,1,2,0,1
0,393,0,2,1,55.24,0,0,1,2,2,0,0,-1
1,1086,0,0,1,58.5,0,2,1,0,2,0,1,1
1,625,0,1,1,12.35,0,1,0,2,0,2,1,1
2,314,1,0,1,15.99,0,2,0,0,1,0,0,1
2,1318,0,0,0,92.45,0,2,0,2,2,2,0,-1
1,1403,1,1,0,31.98,0,1,0,2,0,2,0,1
0,541,1,2,1,96.23,0,2,0,1,0,0,0,1
0,607,0,0,1,98.01,0,2,1,0,2,2,0,-1
0,967,0,1,0,89.27,1,0,0,1,2,0,1,1
0,471,0,1,0,51.3,1,0,1,1,2,2,1,1
1,1167,1,0,0,65.18,0,0,1,1,1,0,0,1
2,158,1,0,1,1.13,1,1,0,0,1,2,1,1
0,949,1,2,0,64.98,0,2,0,2,0,1,1,1
0,342,0,0,0,7.27,0,2,0,2,2,1,0,1
2,492,1,0,0,69.67,1,1,0,0,0,1,1,1
0,851,1,2,0,28.22,0,1,1,1,2,1,0,1
1,744,0,2,1,85.0,0,1,1,2,0,2,1,1
2,836,0,2,1,92.77,1,0,0,1,1,0,1,1
1,615,1,1,0,10.2,1,2,0,2,1,1,1,1
1,293,1,1,0,62.58,0,1,0,1,1,0,0,1
1,686,1,0,0,76.9,1,0,0,1,0,2,1,1
2,768,0,0,0,81.91,1,0,0,1,1,1,1,1
2,713,0,2,1,6.31,1,1,0,0,0,1,1,1
1,316,0,2,1,44.43,0,2,1,1,0,1,1,1
1,266,1,1,0,83.49,1,1,0,1,1,2,1,1
2,1155,0,0,1,96.84,1,0,1,1,0,2,0,1
2,256,0,0,1,76.45,1,2,1,0,2,0,1,-1
2,1358,1,0,1,59.74,1,1,0,2,0,0,1,1
0,1283,0,0,1,92.8,1,2,0,2,1,2,1,1
1,715,0,2,1,47.09,0,0,1,1,1,0,0,1
2,357,1,1,0,27.63,1,1,1,0,1,2,0,1
2,1109,1,0,1,73.34,1,0,0,1,1,0,0,1
0,1400,0,2,1,51.59,0,0,0,1,2,2,1,1
